"","OFNS_DESC","LAW_CAT_CD","BORO_NM","PREM_TYP_DESC","Latitude","Longitude"
"183825","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.5968885,-73.99665982
"182188","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.66319718,-73.84715051
"130638","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.67401322,-73.84024368
"33948","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.63281994,-73.97182737
"233416","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.81401898,-73.94464871
"68970","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND","STREET",40.5826723,-74.09171804
"241446","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX","STREET",40.85495237,-73.90157979
"316673","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.84304924,-73.90908243
"14030","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.62210223,-73.99814268
"76316","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.83613106,-73.85631904
"112963","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.88513777,-73.85856747
"305568","DANGEROUS WEAPONS","MISDEMEANOR","QUEENS","STREET",40.60385124,-73.75606265
"94984","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.87760049,-73.9102972
"287603","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.83877887,-73.86470137
"169796","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.8719921,-73.88449892
"232194","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.77798161,-73.98215749
"49474","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.67825032,-73.9671033
"106307","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BROOKLYN","STREET",40.7128163,-73.95428087
"88960","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.82924217,-73.87550695
"175907","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",NA,NA
"99297","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.66983322,-73.88677397
"131020","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.86663926,-73.92744941
"230173","DANGEROUS DRUGS","FELONY","QUEENS","STREET",40.70447584,-73.79735551
"23709","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.70925606,-73.95357995
"125412","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.75452095,-73.87178092
"188339","PROSTITUTION & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.84418876,-73.90291854
"299323","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.70303282,-73.92576644
"294450","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.60461789,-73.99825481
"112908","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.85603281,-73.88844881
"254774","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.5773419,-73.95414321
"19703","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.80280914,-73.95654882
"285369","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.80541295,-73.94196119
"290619","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.77462717,-73.9591451
"259035","FELONY ASSAULT","FELONY","BRONX","STREET",40.89799853,-73.85134549
"103721","FORGERY","FELONY","BROOKLYN","STREET",40.65665452,-73.93040248
"137162","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.63559597,-73.91714748
"139564","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.82510044,-73.89485635
"251340","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.63189687,-74.01871424
"70017","GRAND LARCENY","FELONY","BRONX","STREET",40.84079686,-73.91400066
"303731","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.88270983,-73.89272561
"131650","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.67792165,-73.79358577
"19779","FELONY ASSAULT","FELONY","MANHATTAN","STREET",40.76442003,-73.98337767
"253498","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","STATEN ISLAND","STREET",NA,NA
"146269","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.82107759,-73.89893458
"50606","DANGEROUS DRUGS","FELONY","BRONX","STREET",40.87783629,-73.90998589
"319993","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.86155981,-73.92471824
"190064","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.76073568,-73.89105582
"229091","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.7383977,-73.91965388
"86512","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.63622956,-73.99478429
"100840","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.84633086,-73.82306629
"226519","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN","STREET",40.63210564,-73.91860374
"268568","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN","STREET",40.62988541,-73.94739534
"279746","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.83370167,-73.91384722
"210924","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.8359804,-73.83596628
"268350","DANGEROUS WEAPONS","MISDEMEANOR","MANHATTAN","STREET",40.75502565,-73.99140739
"130985","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.72165703,-73.80959448
"114196","FELONY ASSAULT","FELONY","BRONX","STREET",40.84349079,-73.88979627
"94202","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.70104731,-73.92010283
"152915","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.66411807,-73.96033739
"7161","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.66513074,-73.98140188
"145457","ROBBERY","FELONY","QUEENS","STREET",40.75351247,-73.8568257
"24290","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.85115948,-73.8869316
"226193","ARSON","FELONY","BROOKLYN","STREET",NA,NA
"259894","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN","STREET",40.6402617,-73.99624328
"306650","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.68048533,-73.7920924
"290504","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.8640333,-73.84534401
"105191","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.7623158,-73.827448
"109330","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.65858609,-73.89062434
"255114","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.64095291,-73.94851444
"190100","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX","STREET",40.82743355,-73.86822579
"212518","DANGEROUS DRUGS","FELONY","MANHATTAN","STREET",40.728898,-73.98746359
"37744","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.81745736,-73.85966148
"279929","DANGEROUS DRUGS","FELONY","MANHATTAN","STREET",40.7317148,-74.00095761
"270472","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.74333499,-73.98407943
"135023","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.70740399,-73.83292108
"5684","FELONY ASSAULT","FELONY","MANHATTAN","STREET",40.82361134,-73.94969553
"231729","GRAND LARCENY","FELONY","QUEENS","STREET",40.6693752,-73.77358751
"315513","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.64679678,-74.00857075
"171454","POSSESSION OF STOLEN PROPERTY","FELONY","MANHATTAN","STREET",40.71439456,-73.98625429
"254666","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.82901064,-73.89987648
"141408","ROBBERY","FELONY","BROOKLYN","STREET",40.68841912,-73.97584601
"47494","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.79269529,-73.93937924
"44206","DANGEROUS DRUGS","FELONY","STATEN ISLAND","STREET",40.62542922,-74.14408403
"36770","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.70355491,-73.79967739
"206941","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX","STREET",40.86327544,-73.9029196
"313618","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.66732275,-73.87450426
"317766","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.83950202,-73.83801759
"157349","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.84413995,-73.90038862
"128335","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.65398699,-73.95282553
"1346","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.70140775,-73.95807194
"299943","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.67492662,-73.87527587
"63710","GRAND LARCENY OF MOTOR VEHICLE","FELONY","MANHATTAN","STREET",40.80647733,-73.94643942
"157470","ROBBERY","FELONY","QUEENS","STREET",40.74072203,-73.88372327
"226067","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.74608635,-73.97493731
"37598","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.58034775,-73.96248592
"245104","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.65121985,-73.95892515
"86137","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.67145577,-73.88999761
"313742","DANGEROUS WEAPONS","MISDEMEANOR","MANHATTAN","STREET",40.78869574,-73.94386084
"278467","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN","STREET",40.65661914,-73.93090349
"250518","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.67695178,-73.87482143
"28927","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX","STREET",40.83889473,-73.92164308
"40557","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.70157702,-73.88179352
"244348","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.83393754,-73.92979785
"182829","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.82137538,-73.91055725
"276919","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.79768684,-73.9372835
"168058","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.69429157,-73.98373774
"168407","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN","STREET",40.71950044,-73.95594295
"97793","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.81729034,-73.93854034
"38481","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.7682872,-73.90098222
"200442","DANGEROUS WEAPONS","MISDEMEANOR","MANHATTAN","STREET",40.82015718,-73.95311601
"160876","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.74912119,-73.98616772
"262558","ROBBERY","FELONY","QUEENS","STREET",40.71201255,-73.80997913
"38188","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.72570946,-73.956931
"257454","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.67283306,-73.94744078
"62734","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.75521724,-73.87099633
"283911","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.62653825,-73.93925637
"84073","ROBBERY","FELONY","STATEN ISLAND","STREET",40.62988284,-74.07670576
"149783","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.63157161,-73.9939344
"50153","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN","STREET",40.76795511,-73.98236234
"265212","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.62367452,-73.97273181
"257947","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.84366942,-73.92003635
"225564","ROBBERY","FELONY","BRONX","STREET",40.85712675,-73.89906778
"26324","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.80393188,-73.95014024
"104208","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.66118818,-73.95695824
"194723","HARRASSMENT 2","VIOLATION","STATEN ISLAND","STREET",40.63736583,-74.13310242
"8630","ROBBERY","FELONY","QUEENS","STREET",40.75828392,-73.93335363
"74866","SEX CRIMES","MISDEMEANOR","BRONX","STREET",NA,NA
"275448","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.86925455,-73.8633992
"87699","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.68982246,-73.91062193
"55150","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.82393964,-73.91144626
"274123","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.7525308,-73.99322319
"252254","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.6152311,-74.02905415
"239916","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.84047018,-73.89117462
"92773","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.76797177,-73.91499723
"287312","DANGEROUS DRUGS","FELONY","BRONX","STREET",40.83800777,-73.92102976
"206099","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.67491075,-73.87083802
"69026","DANGEROUS DRUGS","FELONY","MANHATTAN","STREET",40.757839,-73.99121211
"148510","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.67440422,-73.89651072
"107758","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.8707175,-73.89189888
"132301","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.69438807,-73.98719601
"163362","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.67499319,-73.9152347
"94112","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.80316241,-73.9544825
"1357","DANGEROUS WEAPONS","FELONY","BRONX","STREET",40.8235901,-73.90674962
"279140","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX","STREET",40.84001313,-73.89865283
"128514","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.63800631,-74.02135343
"103262","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.82524077,-73.94760585
"278780","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.64278523,-74.02002171
"161829","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.84711656,-73.93258151
"267363","BURGLARY","FELONY","QUEENS","STREET",40.70515635,-73.79569434
"32912","DANGEROUS DRUGS","MISDEMEANOR","QUEENS","STREET",40.71197978,-73.78657629
"81757","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.83540774,-73.94881569
"83503","ROBBERY","FELONY","BRONX","STREET",40.86382835,-73.83605667
"151169","FELONY ASSAULT","FELONY","BRONX","STREET",40.80945008,-73.92264587
"148376","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.60842711,-74.01141101
"21149","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.59834002,-73.74116754
"126421","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","STATEN ISLAND","STREET",40.63674414,-74.13428297
"150251","GRAND LARCENY","FELONY","BROOKLYN","STREET",NA,NA
"15055","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.74559804,-73.93395458
"17022","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","STATEN ISLAND","STREET",40.62322682,-74.14922697
"41214","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.76226873,-73.98798435
"13695","GRAND LARCENY","FELONY","QUEENS","STREET",40.75664751,-73.86640946
"277476","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.71854316,-73.7630454
"293272","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.6733012,-73.7658342
"28572","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN","STREET",40.71919007,-73.99028287
"262437","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","STATEN ISLAND","STREET",40.60563792,-74.14070645
"58383","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX","STREET",40.82628488,-73.92070763
"104465","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.807914,-73.92004679
"64816","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.850789,-73.91221296
"213822","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.66912193,-73.95335555
"151972","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BROOKLYN","STREET",40.63544826,-73.97911506
"248421","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.59577982,-73.7439321
"1503","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","STATEN ISLAND","STREET",40.54626326,-74.15886728
"215219","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN","STREET",40.72436708,-74.00153114
"313685","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX","STREET",40.86476139,-73.88889694
"184837","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.82310079,-73.95634046
"238219","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.84878379,-73.89400203
"290742","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN","STREET",40.7692018,-73.9866401
"140945","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.81903846,-73.91261252
"122478","MISCELLANEOUS PENAL LAW","FELONY","QUEENS","STREET",40.69938967,-73.89034823
"102698","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.70734618,-73.95477876
"115913","GRAND LARCENY","FELONY","QUEENS","STREET",40.76236265,-73.79260572
"100571","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.66626776,-73.88401887
"223960","FELONY ASSAULT","FELONY","QUEENS","STREET",40.69194207,-73.79827708
"152359","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.87733394,-73.85803081
"78841","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.75855875,-73.82963795
"90945","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.59614596,-73.7935757
"147788","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.82491239,-73.86691196
"142636","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.67532186,-73.77714001
"100642","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.68527652,-73.92952167
"104067","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.849446,-73.86809905
"146731","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.67662706,-73.89603138
"158028","CRIMINAL MISCHIEF & RELATED OF","FELONY","MANHATTAN","STREET",40.8545783,-73.93070146
"303829","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.75991355,-73.98629182
"114753","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.67943446,-73.93211288
"264316","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN","STREET",40.64652597,-73.95810643
"191173","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.67439271,-73.85530116
"95550","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","QUEENS","STREET",40.70531178,-73.80138531
"305205","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.83329008,-73.87248918
"169594","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.67727849,-73.87240171
"185922","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","BRONX","STREET",40.81291657,-73.88894375
"123681","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.8426226,-73.93586774
"87334","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.75807465,-73.88961272
"259548","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.7237345,-73.85454464
"171978","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.67357007,-73.94458862
"7220","ROBBERY","FELONY","BROOKLYN","STREET",40.66366549,-73.90145111
"109321","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.87698426,-73.8896612
"26546","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.74916604,-73.86942725
"184675","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.83099174,-73.89310531
"155723","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.65968103,-73.89038106
"138219","GRAND LARCENY","FELONY","QUEENS","STREET",40.71028325,-73.77773731
"66861","DANGEROUS DRUGS","FELONY","BRONX","STREET",40.87389003,-73.84779435
"31068","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.73304222,-73.98444271
"227534","FELONY ASSAULT","FELONY","BRONX","STREET",40.83064129,-73.87487558
"278054","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.65767483,-73.90959817
"292106","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.72066958,-73.74719694
"41028","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX","STREET",40.86760061,-73.88730136
"56022","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.77424432,-73.79548599
"264431","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BROOKLYN","STREET",40.61021048,-73.96044504
"153237","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.84116362,-73.91262322
"216547","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.72551982,-74.0040314
"121337","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.74192716,-73.82341933
"120182","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.74695103,-73.89050092
"296453","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.69124281,-73.79400249
"319263","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.63284245,-74.00593529
"185965","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.88440448,-73.87997486
"284408","MISCELLANEOUS PENAL LAW","VIOLATION","STATEN ISLAND","STREET",40.63658085,-74.12063797
"97103","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.85233984,-73.88991174
"266602","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.65571583,-73.97956283
"118786","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.68693635,-73.85313934
"216529","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN","STREET",40.67698685,-73.89328365
"24637","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.72600859,-73.95003258
"222992","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN","STREET",40.67681341,-73.87131022
"225334","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.76096774,-73.80484717
"150327","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.64811044,-73.91473191
"311562","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.75724053,-73.98979364
"306472","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.66772608,-73.88485623
"257793","FORGERY","FELONY","BROOKLYN","STREET",40.67690235,-73.90004715
"134085","DANGEROUS DRUGS","MISDEMEANOR","STATEN ISLAND","STREET",40.62384889,-74.08197986
"60700","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.74227384,-74.00254922
"88047","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.62969625,-74.01380321
"52404","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.63491719,-73.97278487
"229106","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.74218821,-73.89569451
"135821","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.88066056,-73.86493438
